11025	initial_extruder	coInt
11029	initial_tool	coInt
11033	is_extruder_used	coBools
11037	num_extruders	coInt
11042	initial_filament_type	coString
11046	has_single_extruder_multi_material_priming	coBool
11058	extruded_volume	coFloats
11062	total_toolchanges	coInt
11066	extruded_volume_total	coFloat
11070	extruded_weight	coFloats
11074	extruded_weight_total	coFloat
11078	total_layer_count	coInt
11082	normal_print_time	coString
11086	num_printing_extruders	coInt
11090	print_time	coString
11094	printing_filament_types	coString
11098	silent_print_time	coString
11102	total_cost	coFloat
11106	total_weight	coFloat
11110	total_wipe_tower_cost	coFloat
11114	total_wipe_tower_filament	coFloat
11118	used_filament	coFloat
11122	print_time_sec	coString
11126	used_filament_length	coString
11135	num_objects	coInt
11139	num_instances	coInt
11143	scale	coStrings
11149	input_filename_base	coString
11164	first_layer_print_convex_hull	coPoints
11169	first_layer_print_min	coFloats
11173	first_layer_print_max	coFloats
11177	first_layer_print_size	coFloats
11181	print_bed_min	coFloats
11185	print_bed_max	coFloats
11189	print_bed_size	coFloats
11215	timestamp	coString
11219	year	coInt
11222	month	coInt
11225	day	coInt
11228	hour	coInt
11231	minute	coInt
11234	second	coInt
11242	print_preset	coString
11246	filament_preset	coString
11251	printer_preset	coString
11255	physical_printer_preset	coString
11297	layer_num	coInt
11301	layer_z	coFloat
11305	max_layer_z	coFloat
11309	filament_extruder_id	coInt
